Plot Title: EagleRiverWtrLvl												
#	"Date Time, GMT-08:00"	"Abs Pres, psi (LGR S/N: 9939973, SEN S/N: 9939973)"	"Temp, °F (LGR S/N: 9939973, SEN S/N: 9939973)"	Ave Temp	"Abs Pres Barom., psi (LGR S/N: 9939974, SEN S/N: 9939974)"	"Sensor Depth, feet (LGR S/N: 9939973)"	Ave Depth	Coupler Detached (LGR S/N: 9939973)	Coupler Attached (LGR S/N: 9939973)	Host Connected (LGR S/N: 9939973)	Stopped (LGR S/N: 9939973)	End Of File (LGR S/N: 9939973)
422	7/26/2014 21:15	15.3607	48.3		14.6178	1.71						
423	7/26/2014 21:30	15.358	48.3		14.6217	1.70						
424	7/26/2014 21:45	15.358	48.5		14.6182	1.71						
425	7/26/2014 22:00	15.3657	48.3		14.6221	1.72						
426	7/26/2014 22:15	15.3762	48.3		14.6217	1.74						
427	7/26/2014 22:30	15.3866	48.3		14.6236	1.76						
428	7/26/2014 22:45	15.3892	48.3		14.626	1.76						
429	7/26/2014 23:00	15.3945	48.3		14.6305	1.76						
430	7/26/2014 23:15	15.3945	48.3		14.6291	1.77						
431	7/26/2014 23:30	15.4075	48.3		14.6298	1.79						
432	7/26/2014 23:45	15.41	48.3		14.6288	1.80						
433	7/27/2014 0:00	15.4126	48.3	46.2	14.632	1.80	1.80					
434	7/27/2014 0:15	15.4206	48.5		14.631	1.82						
435	7/27/2014 0:30	15.4232	48.7		14.6324	1.82						
436	7/27/2014 0:45	15.431	48.7		14.632	1.84						
437	7/27/2014 1:00	15.4388	48.7		14.6297	1.87						
438	7/27/2014 1:15	15.4519	48.9		14.6314	1.89						
439	7/27/2014 1:30	15.4416	48.9		14.6308	1.87						
440	7/27/2014 1:45	15.4442	48.9		14.6302	1.88						
441	7/27/2014 2:00	15.4519	48.7		14.6323	1.89						
442	7/27/2014 2:15	15.4493	48.7		14.6326	1.88						
443	7/27/2014 2:30	15.4439	48.5		14.6311	1.88						
444	7/27/2014 2:45	15.4673	48.3		14.6358	1.92						
445	7/27/2014 3:00	15.462	48.2		14.6342	1.91						
446	7/27/2014 3:15	15.4619	48.0		14.6345	1.91						
447	7/27/2014 3:30	15.467	47.6		14.6347	1.92						
448	7/27/2014 3:45	15.4616	47.4		14.6327	1.91						
449	7/27/2014 4:00	15.4693	47.3		14.6345	1.93						
450	7/27/2014 4:15	15.4745	47.1		14.6324	1.94						
451	7/27/2014 4:30	15.477	46.9		14.6321	1.95						
452	7/27/2014 4:45	15.4742	46.7		14.634	1.94						
453	7/27/2014 5:00	15.4847	46.5		14.6358	1.96						
454	7/27/2014 5:15	15.4897	46.4		14.6355	1.97						
455	7/27/2014 5:30	15.4924	46.4		14.6355	1.98						
456	7/27/2014 5:45	15.4818	46.2		14.6355	1.95						
457	7/27/2014 6:00	15.487	46.0		14.6352	1.97						
458	7/27/2014 6:15	15.4895	45.8		14.6369	1.97						
459	7/27/2014 6:30	15.4764	45.6		14.6369	1.94						
460	7/27/2014 6:45	15.4971	45.5		14.6369	1.98						
461	7/27/2014 7:00	15.4813	45.3		14.6389	1.94						
462	7/27/2014 7:15	15.4839	45.1		14.6389	1.95						
463	7/27/2014 7:30	15.4864	44.9		14.6387	1.96						
464	7/27/2014 7:45	15.476	44.7		14.6384	1.93						
465	7/27/2014 8:00	15.4783	44.4		14.6384	1.94						
466	7/27/2014 8:15	15.4861	44.2		14.6404	1.95						
467	7/27/2014 8:30	15.4783	44.2		14.6397	1.94						
468	7/27/2014 8:45	15.4703	44.0		14.641	1.91						
469	7/27/2014 9:00	15.4755	43.8		14.6446	1.92						
470	7/27/2014 9:15	15.4677	43.8		14.6437	1.90						
471	7/27/2014 9:30	15.4599	43.8		14.6434	1.88						
472	7/27/2014 9:45	15.4651	43.8		14.6433	1.90						
473	7/27/2014 10:00	15.4649	43.6		14.6448	1.89						
474	7/27/2014 10:15	15.4625	43.8		14.6446	1.89						
475	7/27/2014 10:30	15.452	43.6		14.6452	1.86						
476	7/27/2014 10:45	15.4493	43.5		14.6456	1.85						
477	7/27/2014 11:00	15.4442	43.6		14.6445	1.85						
478	7/27/2014 11:15	15.439	43.6		14.6468	1.83						
479	7/27/2014 11:30	15.4391	43.8		14.6477	1.83						
480	7/27/2014 11:45	15.4339	44.0		14.6472	1.82						
481	7/27/2014 12:00	15.4262	44.0		14.649	1.79						
482	7/27/2014 12:15	15.4365	44.0		14.6498	1.82						
483	7/27/2014 12:30	15.421	44.2		14.6511	1.78						
484	7/27/2014 12:45	15.429	44.4		14.6503	1.80						
485	7/27/2014 13:00	15.4185	44.6		14.6488	1.78						
486	7/27/2014 13:15	15.4056	44.6		14.6511	1.74						
487	7/27/2014 13:30	15.4162	44.9		14.6479	1.77						
488	7/27/2014 13:45	15.411	45.1		14.6484	1.76						
489	7/27/2014 14:00	15.4059	45.1		14.6504	1.74						
490	7/27/2014 14:15	15.4059	45.1		14.651	1.74						
491	7/27/2014 14:30	15.3981	45.3		14.6516	1.72						
492	7/27/2014 14:45	15.3984	45.6		14.6527	1.72						
493	7/27/2014 15:00	15.3879	45.8		14.6565	1.69						
494	7/27/2014 15:15	15.3908	46.2		14.6545	1.70						
495	7/27/2014 15:30	15.3985	46.2		14.6591	1.71						
496	7/27/2014 15:45	15.3959	46.2		14.6608	1.70						
497	7/27/2014 16:00	15.383	46.4		14.6617	1.66						
498	7/27/2014 16:15	15.3959	46.2		14.6639	1.69						
499	7/27/2014 16:30	15.396	46.4		14.6651	1.69						
500	7/27/2014 16:45	15.4013	46.5		14.6668	1.69						
501	7/27/2014 17:00	15.3936	46.5		14.6709	1.67						
502	7/27/2014 17:15	15.3831	46.5		14.6701	1.65						
503	7/27/2014 17:30	15.391	46.5		14.6704	1.66						
504	7/27/2014 17:45	15.3805	46.5		14.6701	1.64						
505	7/27/2014 18:00	15.3884	46.7		14.6696	1.66						
506	7/27/2014 18:15	15.3885	46.9		14.6733	1.65						
507	7/27/2014 18:30	15.3833	46.9		14.6754	1.63						
508	7/27/2014 18:45	15.3807	46.9		14.6777	1.62						
509	7/27/2014 19:00	15.3885	46.9		14.6756	1.65						
510	7/27/2014 19:15	15.3755	46.9		14.6759	1.61						
511	7/27/2014 19:30	15.3833	46.9		14.6743	1.64						
512	7/27/2014 19:45	15.3859	46.9		14.6746	1.64						
513	7/27/2014 20:00	15.3937	47.1		14.6793	1.65						
514	7/27/2014 20:15	15.386	47.1		14.6804	1.63						
515	7/27/2014 20:30	15.3989	47.1		14.6809	1.66						
516	7/27/2014 20:45	15.3913	47.3		14.6817	1.64						
517	7/27/2014 21:00	15.3913	47.3		14.6817	1.64						
518	7/27/2014 21:15	15.4017	47.3		14.6841	1.66						
519	7/27/2014 21:30	15.3913	47.3		14.6841	1.63						
520	7/27/2014 21:45	15.4069	47.3		14.6878	1.66						
521	7/27/2014 22:00	15.3965	47.3		14.6849	1.64						
522	7/27/2014 22:15	15.4121	47.3		14.6904	1.67						
523	7/27/2014 22:30	15.4121	47.3		14.6917	1.66						
524	7/27/2014 22:45	15.4224	47.3		14.6941	1.68						
525	7/27/2014 23:00	15.42	47.3		14.6948	1.67						
526	7/27/2014 23:15	15.4303	47.3		14.6949	1.70						
527	7/27/2014 23:30	15.4433	47.3		14.6975	1.72						
528	7/27/2014 23:45	15.4303	47.3		14.6962	1.69						
529	7/28/2014 0:00	15.4407	47.3	45.9	14.6971	1.72	1.73					
530	7/28/2014 0:15	15.4433	47.3		14.6964	1.72						
531	7/28/2014 0:30	15.4512	47.3		14.6975	1.74						
532	7/28/2014 0:45	15.4538	47.3		14.6993	1.74						
533	7/28/2014 1:00	15.4512	47.4		14.7007	1.73						
534	7/28/2014 1:15	15.459	47.4		14.7026	1.75						
535	7/28/2014 1:30	15.4617	47.6		14.7048	1.75						
536	7/28/2014 1:45	15.4722	47.6		14.7026	1.78						
537	7/28/2014 2:00	15.4748	47.6		14.7044	1.78						
538	7/28/2014 2:15	15.4773	47.6		14.7061	1.78						
539	7/28/2014 2:30	15.4773	47.6		14.7076	1.78						
540	7/28/2014 2:45	15.4825	47.4		14.7073	1.79						
541	7/28/2014 3:00	15.498	47.4		14.7089	1.82						
542	7/28/2014 3:15	15.4902	47.3		14.7045	1.81						
543	7/28/2014 3:30	15.4953	47.1		14.7062	1.82						
544	7/28/2014 3:45	15.49	46.9		14.7036	1.81						
545	7/28/2014 4:00	15.4977	46.9		14.7054	1.83						
546	7/28/2014 4:15	15.5029	46.7		14.7074	1.84						
547	7/28/2014 4:30	15.4924	46.5		14.7112	1.80						
548	7/28/2014 4:45	15.5131	46.4		14.7131	1.85						
549	7/28/2014 5:00	15.495	46.4		14.7087	1.81						
550	7/28/2014 5:15	15.5026	46.2		14.7107	1.83						
551	7/28/2014 5:30	15.4999	46.0		14.7131	1.82						
552	7/28/2014 5:45	15.4895	45.8		14.7128	1.79						
553	7/28/2014 6:00	15.4971	45.6		14.7142	1.81						
554	7/28/2014 6:15	15.4997	45.6		14.7139	1.81						
555	7/28/2014 6:30	15.4996	45.5		14.7119	1.82						
556	7/28/2014 6:45	15.4918	45.3		14.7099	1.80						
557	7/28/2014 7:00	15.4968	45.1		14.7102	1.82						
558	7/28/2014 7:15	15.5047	45.1		14.7087	1.84						
559	7/28/2014 7:30	15.4865	45.1		14.7054	1.80						
560	7/28/2014 7:45	15.4838	44.9		14.7086	1.79						
561	7/28/2014 8:00	15.4864	44.9		14.7076	1.80						
562	7/28/2014 8:15	15.4734	44.9		14.7067	1.77						
563	7/28/2014 8:30	15.4915	44.7		14.708	1.81						
564	7/28/2014 8:45	15.4864	44.9		14.709	1.79						
565	7/28/2014 9:00	15.476	44.9		14.7071	1.77						
566	7/28/2014 9:15	15.4838	44.9		14.709	1.79						
567	7/28/2014 9:30	15.4786	44.9		14.7106	1.77						
568	7/28/2014 9:45	15.4734	44.9		14.7091	1.76						
569	7/28/2014 10:00	15.4681	44.9		14.7115	1.75						
570	7/28/2014 10:15	15.4657	44.9		14.7091	1.75						
571	7/28/2014 10:30	15.4734	44.9		14.7109	1.76						
572	7/28/2014 10:45	15.476	44.9		14.7103	1.77						
573	7/28/2014 11:00	15.4526	44.9		14.7099	1.71						
574	7/28/2014 11:15	15.4552	45.1		14.7081	1.72						
575	7/28/2014 11:30	15.4526	45.1		14.7081	1.72						
576	7/28/2014 11:45	15.4475	45.1		14.7062	1.71						
577	7/28/2014 12:00	15.4526	45.1		14.7051	1.72						
578	7/28/2014 12:15	15.4552	45.1		14.7036	1.73						
579	7/28/2014 12:30	15.4526	45.1		14.7007	1.74						
580	7/28/2014 12:45	15.4397	45.3		14.7006	1.71						
581	7/28/2014 13:00	15.4371	45.3		14.6974	1.71						
582	7/28/2014 13:15	15.4294	45.3		14.6957	1.69						
583	7/28/2014 13:30	15.4345	45.3		14.693	1.71						
584	7/28/2014 13:45	15.419	45.5		14.6925	1.68						
585	7/28/2014 14:00	15.419	45.5		14.693	1.68						
586	7/28/2014 14:15	15.4268	45.5		14.6915	1.70						
587	7/28/2014 14:30	15.4216	45.5		14.692	1.68						
588	7/28/2014 14:45	15.419	45.3		14.6907	1.68						
589	7/28/2014 15:00	15.4164	45.3		14.6901	1.68						
590	7/28/2014 15:15	15.4164	45.3		14.6901	1.68						
591	7/28/2014 15:30	15.4085	45.3		14.6881	1.66						
592	7/28/2014 15:45	15.4085	45.3		14.6884	1.66						
593	7/28/2014 16:00	15.4007	45.3		14.6852	1.65						
594	7/28/2014 16:15	15.3981	45.3		14.6833	1.65						
595	7/28/2014 16:30	15.4113	45.5		14.6852	1.68						
596	7/28/2014 16:45	15.4008	45.5		14.6878	1.65						
597	7/28/2014 17:00	15.4061	45.5		14.687	1.66						
598	7/28/2014 17:15	15.3982	45.5		14.6903	1.63						
599	7/28/2014 17:30	15.4034	45.5		14.6912	1.64						
600	7/28/2014 17:45	15.4087	45.6		14.6886	1.66						
601	7/28/2014 18:00	15.4034	45.6		14.6922	1.64						
602	7/28/2014 18:15	15.4034	45.6		14.6893	1.65						
603	7/28/2014 18:30	15.4008	45.6		14.6945	1.63						
604	7/28/2014 18:45	15.4166	45.8		14.6944	1.67						
605	7/28/2014 19:00	15.4088	45.8		14.6941	1.65						
606	7/28/2014 19:15	15.4166	45.8		14.6938	1.67						
607	7/28/2014 19:30	15.4166	46.0		14.6912	1.67						
608	7/28/2014 19:45	15.414	46.0		14.6932	1.66						
609	7/28/2014 20:00	15.409	46.2		14.6909	1.66						
610	7/28/2014 20:15	15.4116	46.2		14.6906	1.66						
611	7/28/2014 20:30	15.422	46.2		14.6926	1.68						
612	7/28/2014 20:45	15.4091	46.4		14.6903	1.66						
613	7/28/2014 21:00	15.4194	46.4		14.6899	1.68						
614	7/28/2014 21:15	15.4195	46.5		14.6913	1.68						
615	7/28/2014 21:30	15.4248	46.5		14.691	1.69						
616	7/28/2014 21:45	15.4248	46.5		14.691	1.69						
617	7/28/2014 22:00	15.4274	46.5		14.6907	1.70						
618	7/28/2014 22:15	15.43	46.7		14.6945	1.70						
619	7/28/2014 22:30	15.4378	46.7		14.6944	1.72						
620	7/28/2014 22:45	15.4249	46.7		14.6944	1.69						
621	7/28/2014 23:00	15.43	46.7		14.69	1.71						
622	7/28/2014 23:15	15.4458	46.9		14.692	1.74						
623	7/28/2014 23:30	15.451	46.9		14.6917	1.75						
624	7/28/2014 23:45	15.4561	46.7		14.6897	1.77						
625	7/29/2014 0:00	15.4509	46.7	46.6	14.6894	1.76	1.76					
626	7/29/2014 0:15	15.4456	46.7		14.6891	1.75						
627	7/29/2014 0:30	15.4613	46.7		14.6891	1.78						
628	7/29/2014 0:45	15.4613	46.7		14.6886	1.78						
629	7/29/2014 1:00	15.4664	46.5		14.6861	1.80						
630	7/29/2014 1:15	15.4716	46.5		14.6878	1.81						
631	7/29/2014 1:30	15.4821	46.5		14.6875	1.83						
632	7/29/2014 1:45	15.4847	46.5		14.6872	1.84						
633	7/29/2014 2:00	15.5002	46.5		14.6849	1.88						
634	7/29/2014 2:15	15.4924	46.5		14.6828	1.87						
635	7/29/2014 2:30	15.4871	46.5		14.6822	1.86						
636	7/29/2014 2:45	15.4793	46.4		14.6836	1.84						
637	7/29/2014 3:00	15.4976	46.4		14.6809	1.88						
638	7/29/2014 3:15	15.5053	46.2		14.6823	1.90						
639	7/29/2014 3:30	15.5	46.2		14.6835	1.88						
640	7/29/2014 3:45	15.4922	46.0		14.683	1.87						
641	7/29/2014 4:00	15.4999	45.8		14.6851	1.88						
642	7/29/2014 4:15	15.5051	45.8		14.6855	1.89						
643	7/29/2014 4:30	15.5024	45.6		14.6861	1.88						
644	7/29/2014 4:45	15.4996	45.5		14.6867	1.88						
645	7/29/2014 5:00	15.5048	45.3		14.6871	1.89						
646	7/29/2014 5:15	15.5073	45.1		14.6874	1.89						
647	7/29/2014 5:30	15.5151	45.1		14.6857	1.91						
648	7/29/2014 5:45	15.4968	44.9		14.6857	1.87						
649	7/29/2014 6:00	15.5176	44.7		14.6857	1.92						
650	7/29/2014 6:15	15.5122	44.6		14.6839	1.91						
651	7/29/2014 6:30	15.5148	44.6		14.6859	1.91						
652	7/29/2014 6:45	15.5148	44.4		14.6883	1.91						
653	7/29/2014 7:00	15.507	44.4		14.6845	1.90						
654	7/29/2014 7:15	15.5042	44.2		14.6848	1.89						
655	7/29/2014 7:30	15.5069	44.2		14.6849	1.90						
656	7/29/2014 7:45	15.5119	44.0		14.6872	1.90						
657	7/29/2014 8:00	15.4938	44.0		14.6855	1.87						
658	7/29/2014 8:15	15.5067	43.8		14.6861	1.89						
659	7/29/2014 8:30	15.5015	43.8		14.6861	1.88						
660	7/29/2014 8:45	15.5015	43.8		14.6904	1.87						
661	7/29/2014 9:00	15.491	43.8		14.6864	1.86						
662	7/29/2014 9:15	15.491	43.6		14.6865	1.86						
663	7/29/2014 9:30	15.5013	43.6		14.6871	1.88						
664	7/29/2014 9:45	15.4884	43.6		14.6859	1.85						
665	7/29/2014 10:00	15.4806	43.6		14.6867	1.83						
666	7/29/2014 10:15	15.4832	43.6		14.6878	1.84						
667	7/29/2014 10:30	15.4832	43.6		14.6862	1.84						
668	7/29/2014 10:45	15.4754	43.6		14.6854	1.82						
669	7/29/2014 11:00	15.4728	43.6		14.6883	1.81						
670	7/29/2014 11:15	15.4623	43.6		14.6846	1.79						
671	7/29/2014 11:30	15.4623	43.6		14.6852	1.79						
672	7/29/2014 11:45	15.4494	43.8		14.6875	1.76						
673	7/29/2014 12:00	15.452	43.8		14.6884	1.76						
674	7/29/2014 12:15	15.4548	44.0		14.6851	1.78						
675	7/29/2014 12:30	15.4445	44.2		14.6846	1.75						
676	7/29/2014 12:45	15.4419	44.4		14.6829	1.75						
677	7/29/2014 13:00	15.4394	44.6		14.6855	1.74						
678	7/29/2014 13:15	15.4369	44.7		14.6846	1.74						
679	7/29/2014 13:30	15.424	45.1		14.6832	1.71						
680	7/29/2014 13:45	15.432	45.3		14.6829	1.73						
681	7/29/2014 14:00	15.4242	45.5		14.6785	1.72						
682	7/29/2014 14:15	15.4113	45.6		14.6765	1.70						
683	7/29/2014 14:30	15.4166	46.0		14.6769	1.71						
684	7/29/2014 14:45	15.4116	46.2		14.6738	1.70						
685	7/29/2014 15:00	15.4013	46.4		14.6736	1.68						
686	7/29/2014 15:15	15.4013	46.5		14.6719	1.68						
687	7/29/2014 15:30	15.4042	46.9		14.6735	1.69						
688	7/29/2014 15:45	15.3913	47.1		14.674	1.66						
689	7/29/2014 16:00	15.3834	47.3		14.6706	1.65						
690	7/29/2014 16:15	15.3862	47.4		14.6711	1.65						
691	7/29/2014 16:30	15.3759	47.6		14.6687	1.63						
692	7/29/2014 16:45	15.3682	47.8		14.6665	1.62						
693	7/29/2014 17:00	15.3604	48.0		14.6677	1.60						
694	7/29/2014 17:15	15.3579	48.2		14.668	1.59						
695	7/29/2014 17:30	15.3657	48.3		14.6659	1.62						
696	7/29/2014 17:45	15.3502	48.5		14.6648	1.58						
697	7/29/2014 18:00	15.3477	48.7		14.6614	1.58						
698	7/29/2014 18:15	15.3556	48.7		14.6675	1.59						
699	7/29/2014 18:30	15.3531	48.9		14.6639	1.59						
700	7/29/2014 18:45	15.3505	49.1		14.6607	1.59						
701	7/29/2014 19:00	15.348	49.2		14.6584	1.59						
702	7/29/2014 19:15	15.3559	49.4		14.6553	1.62						
703	7/29/2014 19:30	15.3585	49.4		14.6517	1.63						
704	7/29/2014 19:45	15.3379	49.6		14.652	1.58						
705	7/29/2014 20:00	15.3509	49.8		14.6506	1.62						
706	7/29/2014 20:15	15.3405	49.8		14.6535	1.59						
707	7/29/2014 20:30	15.3511	49.9		14.6571	1.60						
708	7/29/2014 20:45	15.3511	49.9		14.6527	1.61						
709	7/29/2014 21:00	15.3511	50.1		14.649	1.62						
710	7/29/2014 21:15	15.3485	50.1		14.654	1.60						
711	7/29/2014 21:30	15.3641	50.1		14.6594	1.63						
712	7/29/2014 21:45	15.3694	50.3		14.6591	1.64						
713	7/29/2014 22:00	15.3643	50.3		14.6595	1.63						
714	7/29/2014 22:15	15.3799	50.5		14.6582	1.67						
715	7/29/2014 22:30	15.3826	50.5		14.6649	1.66						
716	7/29/2014 22:45	15.3878	50.6		14.6664	1.67						
717	7/29/2014 23:00	15.3931	50.8		14.67	1.67						
718	7/29/2014 23:15	15.3984	51.0		14.6636	1.70						
719	7/29/2014 23:30	15.3984	51.0		14.663	1.70						
720	7/29/2014 23:45	15.4168	51.2		14.6671	1.73						
721	7/30/2014 0:00	15.422	51.2	48.6	14.6665	1.74	1.85					
722	7/30/2014 0:15	15.422	51.2		14.6698	1.74						
723	7/30/2014 0:30	15.4325	51.3		14.671	1.76						
724	7/30/2014 0:45	15.4325	51.3		14.6678	1.76						
725	7/30/2014 1:00	15.4298	51.3		14.6732	1.75						
726	7/30/2014 1:15	15.4455	51.3		14.6746	1.78						
727	7/30/2014 1:30	15.4507	51.5		14.6759	1.79						
728	7/30/2014 1:45	15.4586	51.5		14.6791	1.80						
729	7/30/2014 2:00	15.4664	51.5		14.6785	1.82						
730	7/30/2014 2:15	15.4768	51.5		14.6819	1.83						
731	7/30/2014 2:30	15.4741	51.3		14.6813	1.83						
732	7/30/2014 2:45	15.4924	51.3		14.6828	1.87						
733	7/30/2014 3:00	15.5053	51.2		14.6865	1.89						
734	7/30/2014 3:15	15.5025	51.0		14.6901	1.87						
735	7/30/2014 3:30	15.5259	50.8		14.6896	1.93						
736	7/30/2014 3:45	15.5283	50.5		14.693	1.93						
737	7/30/2014 4:00	15.5334	50.3		14.6951	1.93						
738	7/30/2014 4:15	15.5488	49.9		14.7007	1.96						
739	7/30/2014 4:30	15.5488	49.8		14.7022	1.95						
740	7/30/2014 4:45	15.5615	49.4		14.706	1.97						
741	7/30/2014 5:00	15.5562	49.1		14.7054	1.96						
742	7/30/2014 5:15	15.5586	48.9		14.7093	1.96						
743	7/30/2014 5:30	15.5611	48.5		14.7107	1.96						
744	7/30/2014 5:45	15.5765	48.2		14.7128	1.99						
745	7/30/2014 6:00	15.5894	47.8		14.7145	2.02						
746	7/30/2014 6:15	15.5684	47.4		14.7142	1.97						
747	7/30/2014 6:30	15.5863	47.1		14.7183	2.00						
748	7/30/2014 6:45	15.594	46.7		14.7183	2.02						
749	7/30/2014 7:00	15.586	46.5		14.7206	2.00						
750	7/30/2014 7:15	15.5755	46.2		14.7229	1.97						
751	7/30/2014 7:30	15.6014	46.0		14.7232	2.03						
752	7/30/2014 7:45	15.5884	45.8		14.7239	1.99						
753	7/30/2014 8:00	15.583	45.6		14.7286	1.97						
754	7/30/2014 8:15	15.5959	45.5		14.7295	2.00						
755	7/30/2014 8:30	15.5959	45.3		14.7318	1.99						
756	7/30/2014 8:45	15.5933	45.3		14.731	1.99						
757	7/30/2014 9:00	15.5984	45.1		14.736	1.99						
758	7/30/2014 9:15	15.5853	45.1		14.7386	1.95						
759	7/30/2014 9:30	15.593	44.9		14.739	1.97						
760	7/30/2014 9:45	15.5827	44.9		14.7421	1.94						
761	7/30/2014 10:00	15.5879	44.9		14.74	1.96						
762	7/30/2014 10:15	15.5904	44.9		14.7409	1.96						
763	7/30/2014 10:30	15.5904	44.9		14.745	1.95						
764	7/30/2014 10:45	15.5749	45.1		14.7453	1.91						
765	7/30/2014 11:00	15.5827	45.1		14.747	1.93						
766	7/30/2014 11:15	15.5827	45.1		14.7537	1.91						
767	7/30/2014 11:30	15.575	45.3		14.7551	1.89						
768	7/30/2014 11:45	15.5855	45.5		14.7563	1.91						
769	7/30/2014 12:00	15.5804	45.5		14.7574	1.90						
770	7/30/2014 12:15	15.5804	45.6		14.7603	1.89						
771	7/30/2014 12:30	15.5699	45.6		14.7609	1.87						
772	7/30/2014 12:45	15.5701	45.8		14.7632	1.86						
773	7/30/2014 13:00	15.5755	46.0		14.7606	1.88						
774	7/30/2014 13:15	15.5624	46.2		14.7601	1.85						
775	7/30/2014 13:30	15.5547	46.2		14.7606	1.83						
776	7/30/2014 13:45	15.5599	46.4		14.7606	1.84						
777	7/30/2014 14:00	15.5418	46.5		14.758	1.81						
778	7/30/2014 14:15	15.5601	46.7		14.7598	1.85						
779	7/30/2014 14:30	15.542	46.9		14.7601	1.80						
780	7/30/2014 14:45	15.5421	47.1		14.7609	1.80						
781	7/30/2014 15:00	15.5527	47.3		14.7621	1.82						
782	7/30/2014 15:15	15.5267	47.4		14.763	1.76						
783	7/30/2014 15:30	15.5319	47.6		14.7656	1.77						
784	7/30/2014 15:45	15.527	48.0		14.7664	1.76						
785	7/30/2014 16:00	15.527	48.2		14.763	1.76						
786	7/30/2014 16:15	15.5322	48.2		14.765	1.77						
787	7/30/2014 16:30	15.535	48.3		14.766	1.77						
788	7/30/2014 16:45	15.5325	48.7		14.766	1.77						
789	7/30/2014 17:00	15.5144	48.7		14.7693	1.72						
790	7/30/2014 17:15	15.5196	48.9		14.7724	1.72						
791	7/30/2014 17:30	15.5301	49.1		14.7699	1.75						
792	7/30/2014 17:45	15.5172	49.2		14.7769	1.71						
793	7/30/2014 18:00	15.5147	49.4		14.777	1.70						
794	7/30/2014 18:15	15.5148	49.6		14.7807	1.69						
795	7/30/2014 18:30	15.5201	49.8		14.7834	1.70						
796	7/30/2014 18:45	15.5148	49.8		14.7808	1.69						
797	7/30/2014 19:00	15.5254	49.9		14.7827	1.71						
798	7/30/2014 19:15	15.5282	50.1		14.7815	1.72						
799	7/30/2014 19:30	15.5203	50.3		14.7818	1.70						
800	7/30/2014 19:45	15.5282	50.3		14.7817	1.72						
801	7/30/2014 20:00	15.5257	50.5		14.784	1.71						
802	7/30/2014 20:15	15.5285	50.6		14.7866	1.71						
803	7/30/2014 20:30	15.5441	50.8		14.7859	1.75						
804	7/30/2014 20:45	15.5467	50.8		14.7879	1.75						
805	7/30/2014 21:00	15.552	50.8		14.7917	1.75						
806	7/30/2014 21:15	15.5546	51.0		14.7982	1.75						
807	7/30/2014 21:30	15.5546	51.0		14.7962	1.75						
808	7/30/2014 21:45	15.5625	51.2		14.8002	1.76						
809	7/30/2014 22:00	15.5679	51.3		14.8049	1.76						
810	7/30/2014 22:15	15.5731	51.5		14.804	1.78						
811	7/30/2014 22:30	15.5914	51.5		14.8088	1.81						
812	7/30/2014 22:45	15.5916	51.7		14.8091	1.81						
813	7/30/2014 23:00	15.6098	51.9		14.8113	1.84						
814	7/30/2014 23:15	15.602	51.9		14.8139	1.82						
815	7/30/2014 23:30	15.6203	51.9		14.8172	1.85						
816	7/30/2014 23:45	15.6333	52.1		14.8187	1.88						
817	7/31/2014 0:00	15.6413	52.2	48.2	14.8221	1.89	2.00					
818	7/31/2014 0:15	15.6568	52.2		14.8239	1.92						
819	7/31/2014 0:30	15.6648	52.4		14.8274	1.93						
820	7/31/2014 0:45	15.6702	52.6		14.8289	1.94						
821	7/31/2014 1:00	15.6649	52.6		14.8307	1.93						
822	7/31/2014 1:15	15.6831	52.6		14.8324	1.96						
823	7/31/2014 1:30	15.6909	52.6		14.8362	1.97						
824	7/31/2014 1:45	15.6935	52.4		14.8382	1.97						
825	7/31/2014 2:00	15.7141	52.2		14.8397	2.02						
826	7/31/2014 2:15	15.7089	52.1		14.8371	2.01						
827	7/31/2014 2:30	15.714	51.9		14.8408	2.02						
828	7/31/2014 2:45	15.7269	51.7		14.8384	2.05						
829	7/31/2014 3:00	15.732	51.3		14.8378	2.06						
830	7/31/2014 3:15	15.7499	51.0		14.8395	2.10						
831	7/31/2014 3:30	15.747	50.6		14.8413	2.09						
832	7/31/2014 3:45	15.7494	50.1		14.8433	2.09						
833	7/31/2014 4:00	15.7623	49.8		14.8407	2.13						
834	7/31/2014 4:15	15.7568	49.4		14.8404	2.11						
835	7/31/2014 4:30	15.7514	49.1		14.8458	2.09						
836	7/31/2014 4:45	15.7746	48.7		14.8455	2.14						
837	7/31/2014 5:00	15.7744	48.3		14.8429	2.15						
